id,run_number,trial,block,stim1,stim2,feedback,choice,outcome,times_too_slow,trial_started,iti,stim_time,choice_time,reaction_time,correct_choice,feedback_lag,feedback_time,every_ten,trial_type,next_start,too_slow_lead
220256,4,67,1003,36,-1000,0,0,-1,0,591.867770910263,2.4,594.317164897919,595.458729028702,1.15182018280029,0,4.68,600.183073997498,0,accrej,601.236637830734,0
220256,4,68,1003,191,190,1,1,-1,0,601.236637830734,2.06,603.343232870102,605.583993911743,2.23483800888062,1,0.87,608.193207025528,0,new_learn,609.218954801559,0
220256,4,69,1003,190,191,1,1,1,0,609.218954801559,3.31,612.593333005905,615.121579885483,2.52178287506104,0,4.99,620.14702796936,0,new_learn,621.167905807495,0
220256,4,70,1003,43,-1000,0,1,-1,0,621.167905807495,4.47,625.679780006409,627.376703977585,1.69969391822815,0,3.59,631.012808799744,632.034157991409,accrej,634.562011957169,0
220256,4,71,1003,110,-1000,0,0,0,0,634.562011957169,5.67,640.278139829636,642.061219930649,1.78557586669922,1,4.61,646.727542877197,0,accrej,647.766708850861,0
220256,4,72,1003,191,189,1,0,1,0,647.766708850861,3.57,651.377269983292,652.595317840576,1.21088886260986,1,4.12,656.743963956833,0,new_learn,657.776830911636,0
220256,4,73,1003,103,-1000,0,0,1,0,657.776830911636,2.72,660.543516874313,661.831754922867,1.29364395141602,1,3.55,665.427037000656,0,accrej,666.479556798935,0
220256,4,74,1003,88,-1000,0,0,1,0,666.479556798935,2.26,668.79115486145,669.884232997894,1.10794711112976,1,5.29,675.21026802063,0,accrej,676.249967813492,0
220256,4,75,1003,190,191,1,0,1,0,676.249967813492,4.95,681.243621826172,682.671602010727,1.42315316200256,1,4.97,687.677513837814,0,new_learn,688.739341974258,0
220256,4,76,1003,191,189,1,0,-1,0,688.739341974258,2.18,690.971594810486,692.382336854935,1.40743017196655,1,1.05,694.961028814316,0,new_learn,696.006531000137,0
220256,4,77,1003,66,-1000,0,1,-1,0,696.006531000137,2.46,698.510869026184,699.899792909622,1.39568614959717,1,1.39,701.326999902725,0,accrej,702.373289823532,0
220256,4,78,1003,189,191,1,1,-1,0,702.373289823532,6.91,709.327093839645,711.069288015366,1.73723196983337,1,1.47,713.660650014877,0,new_learn,714.69636297226,0
220256,4,79,1003,111,-1000,0,1,-1,0,714.69636297226,2.18,716.927080869675,718.134775876999,1.22123694419861,1,3.79,721.951028823853,0,accrej,723.008085012436,0
220256,4,80,1003,190,189,1,0,0,0,723.008085012436,3.59,726.643770933151,727.576800823212,0.927564859390259,1,2.32,730.166672945023,731.171746015549,new_learn,733.714507818222,0
220256,4,81,1003,191,190,1,1,1,0,733.714507818222,6.27,740.032333850861,741.272174835205,1.23559594154358,1,4.95,746.248370885849,0,new_learn,747.296919822693,0
220256,4,82,1003,47,-1000,0,0,1,0,747.296919822693,4.16,751.514240980148,752.562450885773,1.05904197692871,1,3.3,755.930225849152,0,accrej,756.970933914185,0
220256,4,83,1003,189,190,1,1,1,0,756.970933914185,2.07,759.079558849335,760.164898872375,1.08335304260254,1,1.88,762.746299982071,0,new_learn,763.804935932159,0
220256,4,84,1003,80,-1000,0,0,0,0,763.804935932159,5,768.861009836197,769.831257820129,0.985121965408325,1,3.44,773.311502933502,0,accrej,,
