Block	TRIAL	TYPE	TR Time
1001 	 112 	 1 	 273.683875 
1001 	 112 	 7 	 276.223526 
1001 	 112 	 7 	 276.858885 
1001 	 112 	 8 	 277.493859 
1001 	 112 	 8 	 278.128827 
1001 	 112 	 8 	 277.493859 
1001 	 112 	 8 	 278.128827 
1001 	 113 	 1 	 278.764120 
1001 	 113 	 1 	 279.398887 
1001 	 113 	 1 	 280.033766 
1001 	 113 	 7 	 281.937780 
1001 	 113 	 7 	 282.573339 
1001 	 113 	 7 	 283.208876 
1001 	 113 	 7 	 283.843662 
1001 	 113 	 7 	 284.478885 
1001 	 113 	 7 	 285.113829 
1001 	 113 	 7 	 285.748905 
1001 	 113 	 8 	 286.383907 
1001 	 113 	 8 	 287.018757 
1001 	 113 	 8 	 286.383907 
1001 	 113 	 8 	 287.018757 
1001 	 114 	 1 	 287.653509 
1001 	 114 	 1 	 288.289144 
1001 	 114 	 1 	 288.922853 
1001 	 114 	 1 	 289.559153 
1001 	 114 	 3 	 291.463417 
1001 	 114 	 3 	 292.098851 
1001 	 114 	 3 	 292.733907 
1001 	 114 	 3 	 293.368789 
1001 	 114 	 41 	 294.003788 
1001 	 114 	 9 	 294.638813 
1001 	 114 	 9 	 295.273847 
1001 	 114 	 9 	 295.907819 
1001 	 114 	 9 	 296.543887 
1001 	 115 	 1 	 297.178917 
1001 	 115 	 1 	 297.814150 
1001 	 115 	 1 	 298.448855 
1001 	 115 	 7 	 300.988849 
1001 	 115 	 7 	 301.623897 
1001 	 115 	 7 	 302.258921 
1001 	 115 	 7 	 302.893896 
1001 	 115 	 7 	 303.528870 
1001 	 115 	 7 	 304.163860 
1001 	 115 	 7 	 304.798860 
1001 	 115 	 8 	 305.433932 
1001 	 115 	 8 	 306.068698 
1001 	 115 	 8 	 305.433932 
1001 	 115 	 8 	 306.068698 
1001 	 116 	 1 	 306.704170 
1001 	 116 	 1 	 307.338925 
1001 	 116 	 1 	 307.974170 
1001 	 116 	 7 	 309.878686 
1001 	 116 	 7 	 310.513853 
1001 	 116 	 7 	 311.148936 
1001 	 116 	 7 	 311.784156 
1001 	 116 	 7 	 312.418843 
1001 	 116 	 7 	 313.053912 
1001 	 116 	 7 	 313.688825 
1001 	 116 	 7 	 314.323943 
1001 	 116 	 8 	 314.958700 
1001 	 116 	 8 	 315.593935 
1001 	 117 	 1 	 316.229086 
1001 	 117 	 1 	 316.863929 
1001 	 117 	 1 	 317.499171 
1001 	 117 	 1 	 318.134115 
1001 	 117 	 5 	 321.308918 
1001 	 117 	 5 	 321.943894 
1001 	 117 	 5 	 322.578872 
1001 	 117 	 5 	 323.214195 
1001 	 117 	 1 	 323.848593 
1001 	 117 	 1 	 324.483961 
1001 	 117 	 1 	 325.118982 
1001 	 117 	 3 	 327.023972 
1001 	 117 	 3 	 327.658982 
1001 	 117 	 3 	 328.294031 
1001 	 117 	 3 	 328.928866 
1001 	 117 	 3 	 329.563750 
1001 	 117 	 3 	 330.198890 
1001 	 117 	 3 	 330.833979 
1001 	 117 	 3 	 331.468940 
1001 	 117 	 40 	 332.103926 
1001 	 118 	 1 	 332.738697 
1001 	 118 	 1 	 333.374124 
1001 	 118 	 1 	 334.009146 
1001 	 118 	 1 	 334.644233 
1001 	 118 	 1 	 335.278819 
1001 	 118 	 1 	 335.913987 
1001 	 118 	 3 	 338.453641 
1001 	 118 	 3 	 339.088732 
1001 	 118 	 3 	 339.723963 
1001 	 118 	 3 	 340.358996 
1001 	 118 	 3 	 340.993975 
1001 	 118 	 3 	 341.628947 
1001 	 118 	 3 	 342.263811 
1001 	 118 	 3 	 342.899024 
1001 	 118 	 41 	 343.533588 
1001 	 118 	 41 	 344.168929 
1001 	 119 	 1 	 344.804247 
1001 	 119 	 1 	 345.439263 
1001 	 119 	 1 	 346.074200 
1001 	 119 	 3 	 347.978566 
1001 	 119 	 3 	 348.613985 
1001 	 119 	 3 	 349.248956 
1001 	 119 	 3 	 349.883993 
1001 	 119 	 3 	 350.519985 
1001 	 119 	 3 	 351.153958 
1001 	 119 	 3 	 351.788995 
1001 	 119 	 3 	 352.423969 
1001 	 119 	 40 	 353.059034 
1001 	 119 	 40 	 353.693995 
1001 	 120 	 1 	 354.329208 
1001 	 120 	 1 	 354.964016 
1001 	 120 	 1 	 355.599238 
1001 	 120 	 1 	 356.234243 
1001 	 120 	 7 	 357.504775 
1001 	 120 	 7 	 358.139019 
1001 	 120 	 7 	 358.773916 
1001 	 120 	 8 	 359.409001 
1001 	 120 	 8 	 360.043610 
1001 	 120 	 8 	 359.409001 
1001 	 120 	 8 	 360.043610 
1001 	 121 	 1 	 360.678911 
1001 	 121 	 1 	 361.313912 
1001 	 121 	 1 	 361.948999 
1001 	 121 	 1 	 362.583968 
1001 	 121 	 1 	 363.219234 
1001 	 121 	 7 	 365.758925 
1001 	 121 	 7 	 366.394026 
1001 	 121 	 7 	 367.029021 
1001 	 121 	 7 	 367.664002 
1001 	 121 	 7 	 368.299045 
1001 	 121 	 8 	 368.933619 
1001 	 121 	 8 	 368.933619 
1001 	 122 	 1 	 369.569146 
1001 	 122 	 1 	 370.204199 
1001 	 122 	 1 	 370.840176 
1001 	 122 	 5 	 374.649276 
1001 	 122 	 5 	 375.283483 
1001 	 122 	 5 	 375.919320 
1001 	 122 	 1 	 376.554035 
1001 	 122 	 1 	 377.189179 
1001 	 122 	 1 	 377.824932 
1001 	 122 	 3 	 380.363597 
1001 	 122 	 3 	 380.999001 
1001 	 122 	 3 	 381.634010 
1001 	 122 	 3 	 382.269213 
1001 	 122 	 41 	 382.903555 
1001 	 122 	 41 	 383.539012 
1001 	 123 	 1 	 384.174278 
1001 	 123 	 1 	 384.810230 
1001 	 123 	 1 	 385.445279 
1001 	 123 	 1 	 386.079075 
1001 	 123 	 5 	 389.889294 
1001 	 123 	 5 	 390.524167 
1001 	 123 	 5 	 391.160287 
1001 	 123 	 1 	 391.795308 
1001 	 123 	 1 	 392.429188 
1001 	 123 	 1 	 393.064304 
1001 	 123 	 1 	 393.699285 
1001 	 123 	 3 	 395.603949 
1001 	 123 	 3 	 396.238979 
1001 	 123 	 3 	 396.874059 
1001 	 123 	 3 	 397.508900 
1001 	 123 	 3 	 398.144947 
1001 	 123 	 3 	 398.780061 
1001 	 123 	 41 	 399.414030 
1001 	 123 	 41 	 400.048952 
1001 	 124 	 1 	 400.683692 
1001 	 124 	 1 	 401.318679 
1001 	 124 	 1 	 401.954067 
1001 	 124 	 1 	 402.589123 
1001 	 124 	 1 	 403.224015 
1001 	 124 	 7 	 405.764760 
1001 	 124 	 7 	 406.398930 
1001 	 124 	 7 	 407.033852 
1001 	 124 	 7 	 407.668850 
1001 	 124 	 7 	 408.304002 
1001 	 124 	 7 	 408.938998 
1001 	 124 	 7 	 409.574077 
1001 	 124 	 8 	 410.208691 
1001 	 124 	 8 	 410.208691 
1001 	 124 	 9 	 410.844030 
1001 	 124 	 9 	 411.480015 
1001 	 124 	 9 	 412.115108 
1001 	 124 	 9 	 412.749962 
1001 	 125 	 1 	 413.384180 
1001 	 125 	 1 	 414.018515 
1001 	 125 	 1 	 414.653755 
1001 	 125 	 1 	 415.289320 
1001 	 125 	 3 	 417.194115 
1001 	 125 	 3 	 417.829039 
1001 	 125 	 3 	 418.465088 
1001 	 125 	 3 	 419.100245 
1001 	 125 	 3 	 419.735138 
1001 	 125 	 3 	 420.369182 
1001 	 125 	 40 	 421.004019 
1001 	 125 	 40 	 421.638871 
1001 	 126 	 1 	 422.274323 
1001 	 126 	 1 	 422.909239 
1001 	 126 	 1 	 423.544289 
1001 	 126 	 1 	 424.179345 
1001 	 126 	 1 	 424.814851 
1001 	 126 	 1 	 425.450399 
1001 	 126 	 1 	 426.085284 
1001 	 126 	 1 	 426.719352 
1001 	 126 	 1 	 427.354236 
1001 	 126 	 7 	 429.894071 
1001 	 126 	 7 	 430.529021 
1001 	 126 	 8 	 431.164111 
1001 	 126 	 8 	 431.164111 
1001 	 127 	 1 	 431.799634 
1001 	 127 	 1 	 432.434958 
1001 	 127 	 1 	 433.070331 
1001 	 127 	 1 	 433.705075 
1001 	 127 	 1 	 434.338636 
1001 	 127 	 1 	 434.974283 
1001 	 127 	 3 	 437.514024 
1001 	 127 	 3 	 438.148983 
1001 	 127 	 3 	 438.785094 
1001 	 127 	 3 	 439.419943 
1001 	 127 	 3 	 440.055162 
1001 	 127 	 40 	 440.689071 
1001 	 127 	 40 	 441.324081 
1001 	 128 	 1 	 441.959334 
1001 	 128 	 1 	 442.594350 
1001 	 128 	 1 	 443.229056 
1001 	 128 	 5 	 446.405086 
1001 	 128 	 5 	 447.040030 
1001 	 128 	 5 	 447.674066 
1001 	 128 	 1 	 448.943850 
1001 	 128 	 1 	 449.579148 
1001 	 128 	 7 	 451.484084 
1001 	 128 	 7 	 452.119097 
1001 	 128 	 7 	 452.754988 
1001 	 128 	 7 	 453.389874 
1001 	 128 	 7 	 454.025081 
1001 	 128 	 7 	 454.659111 
1001 	 128 	 7 	 455.294001 
1001 	 128 	 8 	 455.929000 
1001 	 128 	 8 	 456.564065 
1001 	 129 	 1 	 457.199331 
1001 	 129 	 1 	 457.833952 
1001 	 129 	 1 	 458.468914 
1001 	 129 	 3 	 461.009662 
1001 	 129 	 3 	 461.643700 
1001 	 129 	 3 	 462.278830 
1001 	 129 	 3 	 462.913956 
1001 	 129 	 3 	 463.549075 
1001 	 129 	 40 	 464.184051 
1001 	 130 	 1 	 464.819090 
1001 	 130 	 1 	 465.454074 
1001 	 130 	 1 	 466.090325 
1001 	 130 	 7 	 468.629051 
1001 	 130 	 7 	 469.263980 
1001 	 130 	 8 	 469.898721 
1001 	 131 	 1 	 470.534041 
1001 	 131 	 1 	 471.169328 
1001 	 131 	 1 	 471.804316 
1001 	 131 	 1 	 472.440079 
1001 	 131 	 1 	 473.075096 
1001 	 131 	 3 	 474.979666 
1001 	 131 	 3 	 475.614069 
1001 	 131 	 3 	 476.249081 
1001 	 131 	 3 	 476.884092 
1001 	 131 	 41 	 477.519118 
1001 	 131 	 41 	 478.154046 
1001 	 132 	 1 	 478.789241 
1001 	 132 	 1 	 479.425149 
1001 	 132 	 1 	 480.060083 
1001 	 132 	 1 	 480.695341 
1001 	 132 	 7 	 482.598925 
1001 	 132 	 7 	 483.234076 
1001 	 132 	 7 	 483.869048 
1001 	 132 	 7 	 484.504083 
1001 	 132 	 7 	 485.139139 
1001 	 132 	 7 	 485.775072 
1001 	 132 	 7 	 486.410035 
1001 	 132 	 8 	 487.044991 
1001 	 132 	 8 	 487.680076 
1001 	 133 	 1 	 488.314710 
1001 	 133 	 1 	 488.950009 
1001 	 133 	 1 	 489.584358 
1001 	 133 	 1 	 490.219309 
1001 	 133 	 3 	 492.758985 
1001 	 133 	 3 	 493.395141 
1001 	 133 	 3 	 494.030081 
1001 	 133 	 3 	 494.665051 
1001 	 133 	 3 	 495.300092 
1001 	 133 	 40 	 495.933789 
1001 	 133 	 40 	 496.569042 
1001 	 134 	 1 	 497.204340 
1001 	 134 	 1 	 497.838850 
1001 	 134 	 1 	 498.473963 
1001 	 134 	 1 	 499.108956 
1001 	 134 	 5 	 502.284850 
1001 	 134 	 5 	 502.919089 
1001 	 134 	 5 	 503.554273 
1001 	 134 	 5 	 504.189342 
1001 	 134 	 1 	 504.824120 
1001 	 134 	 1 	 505.459273 
1001 	 134 	 1 	 506.095354 
1001 	 134 	 7 	 508.635122 
1001 	 134 	 7 	 509.270097 
1001 	 134 	 7 	 509.905028 
1001 	 134 	 7 	 510.538803 
1001 	 134 	 7 	 511.174003 
1001 	 134 	 7 	 511.808954 
1001 	 134 	 8 	 512.443809 
1001 	 134 	 8 	 513.079924 
1001 	 134 	 8 	 512.443809 
1001 	 134 	 8 	 513.079924 
1001 	 134 	 9 	 513.715155 
1001 	 134 	 9 	 514.349826 
1001 	 134 	 9 	 514.985061 
1001 	 134 	 9 	 515.619912 
1001 	 135 	 1 	 516.255356 
1001 	 135 	 1 	 516.889082 
1001 	 135 	 1 	 517.524059 
1001 	 135 	 7 	 520.065079 
1001 	 135 	 7 	 520.700086 
1001 	 135 	 7 	 521.335060 
1001 	 135 	 7 	 521.969785 
1001 	 135 	 7 	 522.604715 
1001 	 135 	 7 	 523.240083 
1001 	 135 	 7 	 523.873978 
1001 	 135 	 7 	 524.508827 
1001 	 135 	 8 	 525.144058 
1001 	 135 	 8 	 525.779144 
1001 	 135 	 8 	 525.144058 
1001 	 135 	 8 	 525.779144 
1001 	 136 	 1 	 526.414320 
1001 	 136 	 1 	 527.050093 
1001 	 136 	 1 	 527.684971 
1001 	 136 	 7 	 530.225082 
1001 	 136 	 7 	 530.859105 
1001 	 136 	 7 	 531.494054 
1001 	 136 	 7 	 532.129047 
1001 	 136 	 8 	 532.764211 
1001 	 136 	 8 	 533.399058 
1001 	 136 	 8 	 532.764211 
1001 	 136 	 8 	 533.399058 
1001 	 137 	 1 	 534.035342 
1001 	 137 	 1 	 534.670311 
1001 	 137 	 1 	 535.305093 
1001 	 137 	 1 	 535.940018 
1001 	 137 	 1 	 536.574954 
1001 	 137 	 1 	 537.209711 
1001 	 137 	 1 	 537.844322 
1001 	 137 	 1 	 538.479362 
1001 	 137 	 1 	 539.114244 
1001 	 137 	 1 	 539.749096 
1001 	 137 	 1 	 540.385230 
1001 	 137 	 1 	 541.020298 
1001 	 137 	 3 	 542.289825 
1001 	 137 	 3 	 542.925081 
1001 	 137 	 3 	 543.560028 
1001 	 137 	 3 	 544.195086 
1001 	 137 	 3 	 544.828819 
1001 	 137 	 3 	 545.464068 
1001 	 137 	 40 	 546.099143 
1001 	 137 	 40 	 546.734071 
1001 	 138 	 1 	 547.370230 
1001 	 138 	 1 	 548.005071 
1001 	 138 	 1 	 548.640262 
1001 	 138 	 1 	 549.275294 
1001 	 138 	 1 	 549.910300 
1001 	 138 	 3 	 552.449015 
1001 	 138 	 3 	 553.084065 
1001 	 138 	 3 	 553.719006 
1001 	 138 	 3 	 554.355006 
1001 	 138 	 3 	 554.990025 
1001 	 138 	 41 	 555.624816 
1001 	 138 	 41 	 556.260071 
1001 	 139 	 1 	 556.895331 
1001 	 139 	 1 	 557.530084 
1001 	 139 	 1 	 558.164016 
1001 	 139 	 1 	 558.799080 
1001 	 139 	 3 	 560.705008 
1001 	 139 	 3 	 561.339891 
1001 	 139 	 3 	 561.975087 
1001 	 139 	 3 	 562.609947 
1001 	 139 	 40 	 563.245066 
1001 	 139 	 40 	 563.880067 
1001 	 140 	 1 	 564.514737 
1001 	 140 	 1 	 565.150061 
1001 	 140 	 1 	 565.784267 
1001 	 140 	 1 	 566.419007 
1001 	 140 	 3 	 568.324558 
1001 	 140 	 3 	 568.960018 
1001 	 140 	 3 	 569.595068 
1001 	 140 	 3 	 570.229964 
1001 	 140 	 40 	 570.864935 
1001 	 140 	 40 	 571.500050 
1001 	 141 	 1 	 572.134300 
1001 	 141 	 1 	 572.769158 
1001 	 141 	 1 	 573.403790 
1001 	 141 	 1 	 574.039249 
1001 	 141 	 1 	 574.675224 
1001 	 141 	 1 	 575.310235 
1001 	 141 	 7 	 577.214564 
1001 	 141 	 7 	 577.850030 
1001 	 141 	 7 	 578.485042 
1001 	 141 	 7 	 579.119107 
1001 	 141 	 7 	 579.754054 
1001 	 141 	 8 	 580.388710 
1001 	 141 	 8 	 581.025034 
1001 	 141 	 8 	 580.388710 
1001 	 141 	 8 	 581.025034 
1001 	 142 	 1 	 581.659994 
1001 	 142 	 1 	 582.295317 
1001 	 142 	 1 	 582.930274 
1001 	 142 	 1 	 583.565053 
1001 	 142 	 1 	 584.199968 
1001 	 142 	 1 	 584.835299 
1001 	 142 	 1 	 585.470029 
1001 	 142 	 1 	 586.103957 
1001 	 142 	 1 	 586.739234 
1001 	 142 	 1 	 587.374291 
1001 	 142 	 1 	 588.009867 
1001 	 142 	 1 	 588.645171 
1001 	 142 	 1 	 589.280189 
1001 	 142 	 3 	 591.185003 
1001 	 142 	 3 	 591.820021 
1001 	 142 	 3 	 592.455029 
1001 	 142 	 3 	 593.089048 
1001 	 142 	 41 	 593.723956 
1001 	 142 	 41 	 594.359004 
1001 	 143 	 1 	 594.995008 
1001 	 143 	 1 	 595.630112 
1001 	 143 	 1 	 596.265241 
1001 	 143 	 1 	 596.900108 
1001 	 143 	 7 	 598.804989 
1001 	 143 	 7 	 599.440025 
1001 	 143 	 7 	 600.074036 
1001 	 143 	 7 	 600.709057 
1001 	 143 	 7 	 601.344988 
1001 	 143 	 7 	 601.980007 
1001 	 143 	 7 	 602.614732 
1001 	 143 	 8 	 603.249645 
1001 	 144 	 1 	 603.884579 
1001 	 144 	 1 	 604.520063 
1001 	 144 	 1 	 605.155030 
1001 	 144 	 1 	 605.789613 
1001 	 144 	 1 	 606.425151 
1001 	 144 	 1 	 607.059190 
1001 	 144 	 1 	 607.693983 
1001 	 144 	 1 	 608.329988 
1001 	 144 	 7 	 610.235131 
1001 	 144 	 7 	 610.869962 
1001 	 144 	 7 	 611.505013 
1001 	 144 	 8 	 612.139768 
1001 	 144 	 8 	 612.774994 
1001 	 144 	 9 	 613.408936 
1001 	 144 	 9 	 614.043746 
1001 	 144 	 9 	 614.678655 
1001 	 144 	 9 	 615.314912 
1001 	 145 	 1 	 615.950014 
1001 	 145 	 1 	 616.585191 
1001 	 145 	 1 	 617.219865 
1001 	 145 	 1 	 617.855009 
1001 	 145 	 1 	 618.490143 
1001 	 145 	 1 	 619.125112 
1001 	 145 	 1 	 619.760245 
1001 	 145 	 3 	 621.665001 
1001 	 145 	 3 	 622.300538 
1001 	 145 	 3 	 622.934711 
1001 	 145 	 3 	 623.570006 
1001 	 145 	 40 	 624.205024 
1001 	 145 	 40 	 624.839940 
1001 	 146 	 1 	 625.475010 
1001 	 146 	 1 	 626.109690 
1001 	 146 	 1 	 626.744988 
1001 	 146 	 1 	 627.378888 
1001 	 146 	 1 	 628.014204 
1001 	 146 	 1 	 628.650140 
1001 	 146 	 1 	 629.285003 
1001 	 146 	 1 	 629.919997 
1001 	 146 	 1 	 630.555253 
1001 	 146 	 1 	 631.190202 
1001 	 146 	 1 	 631.824671 
1001 	 146 	 3 	 635.634424 
1001 	 146 	 3 	 636.269681 
1001 	 146 	 3 	 636.904964 
1001 	 146 	 3 	 637.539891 
1001 	 146 	 40 	 638.174903 
1001 	 147 	 1 	 638.809894 
1001 	 147 	 1 	 639.445221 
1001 	 147 	 1 	 640.079972 
1001 	 147 	 1 	 640.715267 
1001 	 147 	 1 	 641.348995 
1001 	 147 	 1 	 641.984973 
1001 	 147 	 1 	 642.619979 
1001 	 147 	 3 	 643.889874 
1001 	 147 	 3 	 644.524962 
1001 	 147 	 3 	 645.159976 
1001 	 147 	 3 	 645.794733 
1001 	 147 	 40 	 646.429940 
1001 	 147 	 40 	 647.064904 
1001 	 148 	 1 	 647.700213 
1001 	 148 	 1 	 648.333928 
1001 	 148 	 1 	 648.969993 
1001 	 148 	 1 	 649.605114 
1001 	 148 	 1 	 650.239969 
1001 	 148 	 7 	 652.779932 
1001 	 148 	 7 	 653.414978 
1001 	 148 	 7 	 654.049950 
1001 	 148 	 7 	 654.684872 
1001 	 148 	 7 	 655.318763 
1001 	 148 	 8 	 655.954835 
1001 	 149 	 1 	 656.589511 
1001 	 149 	 1 	 657.225049 
1001 	 149 	 1 	 657.859912 
1001 	 149 	 1 	 658.495193 
1001 	 149 	 1 	 659.129914 
1001 	 149 	 1 	 659.764970 
1001 	 149 	 5 	 663.575171 
1001 	 149 	 5 	 664.210183 
1001 	 149 	 5 	 664.844919 
1001 	 149 	 1 	 665.480128 
1001 	 149 	 1 	 666.115125 
1001 	 149 	 1 	 666.750119 
1001 	 149 	 1 	 667.385132 
1001 	 149 	 1 	 668.019938 
1001 	 149 	 1 	 668.654182 
1001 	 149 	 7 	 671.194960 
1001 	 149 	 7 	 671.829888 
1001 	 149 	 7 	 672.464913 
1001 	 149 	 7 	 673.099615 
1001 	 149 	 7 	 673.734893 
1001 	 149 	 7 	 674.369819 
1001 	 149 	 8 	 675.004480 
1001 	 149 	 8 	 675.639646 
1001 	 150 	 1 	 676.275193 
1001 	 150 	 1 	 676.909794 
1001 	 150 	 1 	 677.544927 
1001 	 150 	 1 	 678.180161 
1001 	 150 	 7 	 680.084900 
1001 	 150 	 7 	 680.719745 
1001 	 150 	 7 	 681.354795 
1001 	 150 	 7 	 681.989837 
1001 	 150 	 7 	 682.624913 
1001 	 150 	 7 	 683.259878 
1001 	 150 	 8 	 683.894897 
1001 	 150 	 8 	 683.894897 
1001 	 151 	 1 	 684.529920 
1001 	 151 	 1 	 685.165094 
1001 	 151 	 1 	 685.799842 
1001 	 151 	 3 	 688.974899 
1001 	 151 	 3 	 689.609869 
1001 	 151 	 3 	 690.244906 
1001 	 151 	 3 	 690.879877 
1001 	 151 	 3 	 691.514825 
1001 	 151 	 3 	 692.149601 
1001 	 151 	 3 	 692.784860 
1001 	 151 	 40 	 693.419790 
1001 	 152 	 1 	 694.690109 
1001 	 152 	 1 	 695.324851 
1001 	 152 	 1 	 695.960853 
1001 	 152 	 1 	 696.594796 
1001 	 152 	 1 	 697.230086 
1001 	 152 	 3 	 699.769710 
1001 	 152 	 3 	 700.404584 
1001 	 152 	 3 	 701.039814 
1001 	 152 	 3 	 701.674601 
1001 	 152 	 40 	 702.309813 
1001 	 153 	 1 	 703.579870 
1001 	 153 	 1 	 704.214801 
1001 	 153 	 7 	 707.389397 
1001 	 153 	 7 	 708.024416 
1001 	 153 	 7 	 708.659844 
1001 	 153 	 7 	 709.294877 
1001 	 153 	 7 	 709.930871 
1001 	 153 	 7 	 710.564868 
1001 	 153 	 7 	 711.199794 
1001 	 153 	 8 	 711.834615 
1001 	 153 	 8 	 712.469815 
1001 	 154 	 1 	 713.104868 
1001 	 154 	 1 	 713.740090 
1001 	 154 	 1 	 714.374776 
1001 	 154 	 1 	 715.009825 
1001 	 154 	 1 	 715.645155 
1001 	 154 	 1 	 716.280092 
1001 	 154 	 1 	 716.916045 
1001 	 154 	 7 	 719.454852 
1001 	 154 	 7 	 720.089845 
1001 	 154 	 7 	 720.724743 
1001 	 154 	 7 	 721.359813 
1001 	 154 	 7 	 721.994748 
1001 	 154 	 7 	 722.629759 
1001 	 154 	 8 	 723.265618 
1001 	 154 	 8 	 723.900848 
1001 	 154 	 9 	 724.534812 
1001 	 154 	 9 	 725.169759 
1001 	 154 	 9 	 725.804571 
1001 	 154 	 9 	 726.439657 
1001 	 155 	 1 	 727.075117 
1001 	 155 	 1 	 727.710080 
1001 	 155 	 1 	 728.344551 
1001 	 155 	 1 	 728.980054 
1001 	 155 	 1 	 729.614799 
1001 	 155 	 1 	 730.251074 
1001 	 155 	 7 	 734.059758 
1001 	 155 	 7 	 734.694593 
1001 	 155 	 7 	 735.329701 
1001 	 155 	 8 	 735.964700 
1001 	 155 	 8 	 736.599687 
1001 	 156 	 1 	 737.235974 
1001 	 156 	 1 	 737.869750 
1001 	 156 	 1 	 738.504575 
1001 	 156 	 5 	 742.315076 
1001 	 156 	 5 	 742.949819 
1001 	 156 	 5 	 743.584569 
1001 	 156 	 1 	 744.220792 
1001 	 156 	 1 	 744.854971 
1001 	 156 	 1 	 745.490038 
1001 	 156 	 1 	 746.124974 
1001 	 156 	 7 	 748.664747 
1001 	 156 	 8 	 749.299297 
1001 	 156 	 8 	 749.934705 
1001 	 157 	 1 	 750.571037 
1001 	 157 	 1 	 751.206045 
1001 	 157 	 1 	 751.839433 
1001 	 157 	 1 	 752.474778 
1001 	 157 	 7 	 754.379724 
1001 	 157 	 7 	 755.014777 
1001 	 157 	 8 	 755.649744 
1001 	 157 	 8 	 755.649744 
1001 	 158 	 1 	 756.284790 
1001 	 158 	 1 	 756.919920 
1001 	 158 	 1 	 757.555869 
1001 	 158 	 1 	 758.190779 
1001 	 158 	 1 	 758.824956 
1001 	 158 	 1 	 759.459627 
1001 	 158 	 1 	 760.095009 
1001 	 158 	 5 	 763.905942 
1001 	 158 	 5 	 764.540925 
1001 	 158 	 5 	 765.175511 
1001 	 158 	 1 	 766.444764 
1001 	 158 	 1 	 767.079922 
1001 	 158 	 1 	 767.714978 
1001 	 158 	 1 	 768.349897 
1001 	 158 	 1 	 768.984711 
1001 	 158 	 1 	 769.619959 
1001 	 158 	 1 	 770.254675 
1001 	 158 	 3 	 772.160216 
1001 	 158 	 3 	 772.794327 
1001 	 158 	 3 	 773.429494 
1001 	 158 	 3 	 774.064742 
1001 	 158 	 40 	 774.699626 
1001 	 159 	 1 	 775.334710 
1001 	 159 	 1 	 775.969741 
1001 	 159 	 1 	 776.604737 
1001 	 159 	 1 	 777.240764 
1001 	 159 	 1 	 777.875755 
1001 	 159 	 3 	 779.779722 
1001 	 159 	 3 	 780.414471 
1001 	 159 	 3 	 781.049697 
1001 	 159 	 3 	 781.684731 
1001 	 159 	 41 	 782.319644 
1001 	 160 	 1 	 783.589639 
1001 	 160 	 1 	 784.224676 
1001 	 160 	 1 	 784.860721 
1001 	 160 	 7 	 786.764723 
1001 	 160 	 7 	 787.399426 
1001 	 160 	 7 	 788.034436 
1001 	 160 	 7 	 788.669448 
1001 	 160 	 7 	 789.304523 
1001 	 160 	 7 	 789.939599 
1001 	 160 	 8 	 790.574693 
1001 	 161 	 1 	 791.210742 
1001 	 161 	 1 	 791.845665 
1001 	 161 	 1 	 792.480666 
1001 	 161 	 1 	 793.115868 
1001 	 161 	 1 	 793.749905 
1001 	 161 	 3 	 795.654626 
1001 	 161 	 3 	 796.289399 
1001 	 161 	 3 	 796.924692 
1001 	 161 	 3 	 797.559715 
1001 	 161 	 3 	 798.195419 
1001 	 161 	 3 	 798.830535 
1001 	 161 	 3 	 799.465679 
1001 	 161 	 3 	 800.100398 
1001 	 161 	 40 	 800.734459 
1001 	 161 	 40 	 801.369735 
1001 	 162 	 1 	 802.004835 
1001 	 162 	 1 	 802.639670 
1001 	 162 	 1 	 803.274679 
1001 	 162 	 1 	 803.909819 
1001 	 162 	 3 	 805.815195 
1001 	 162 	 3 	 806.450277 
1001 	 162 	 3 	 807.084669 
1001 	 162 	 3 	 807.719647 
1001 	 162 	 40 	 808.354609 
1001 	 163 	 1 	 808.989666 
1001 	 163 	 1 	 809.624680 
1001 	 163 	 1 	 810.259576 
1001 	 163 	 1 	 810.894653 
1001 	 163 	 1 	 811.530854 
1001 	 163 	 5 	 815.339614 
1001 	 163 	 5 	 815.974900 
1001 	 163 	 5 	 816.609783 
1001 	 163 	 1 	 817.244873 
1001 	 163 	 1 	 817.879881 
1001 	 163 	 1 	 818.515657 
1001 	 163 	 1 	 819.150845 
1001 	 163 	 3 	 820.420201 
1001 	 163 	 3 	 821.054166 
1001 	 163 	 3 	 821.689611 
1001 	 163 	 3 	 822.324598 
1001 	 163 	 3 	 822.959802 
1001 	 163 	 3 	 823.594627 
1001 	 163 	 3 	 824.229632 
1001 	 163 	 40 	 824.865441 
1001 	 163 	 40 	 825.500447 
1001 	 164 	 1 	 826.135883 
1001 	 164 	 1 	 826.770853 
1001 	 164 	 1 	 827.405803 
1001 	 164 	 1 	 828.039421 
1001 	 164 	 1 	 828.674537 
1001 	 164 	 1 	 829.309588 
1001 	 164 	 7 	 833.120564 
1001 	 164 	 7 	 833.755293 
1001 	 164 	 7 	 834.390520 
1001 	 164 	 7 	 835.024455 
1001 	 164 	 7 	 835.659600 
1001 	 164 	 8 	 836.294347 
1001 	 164 	 8 	 836.929329 
1001 	 164 	 9 	 837.564561 
1001 	 164 	 9 	 838.199590 
1001 	 164 	 9 	 838.835629 
1001 	 164 	 9 	 839.470227 
1001 	 165 	 1 	 840.105769 
1001 	 165 	 1 	 840.740832 
1001 	 165 	 1 	 841.375681 
1001 	 165 	 7 	 843.914291 
